logFC	AveExpr	t	P.Value	adj.P.Val	B
NRCAM	2.81342973515075	2.48864533693784	3.60516744296599	0.00165540264125951	0.0134561734115974	-1.29141441969295
MYD88	-0.802572714764734	5.53043429174225	-3.68407381225924	0.00137254649328611	0.012043645954625	-1.29576622425033
SIPA1L2	1.56117107142886	3.88335826700361	3.64908312568275	0.00149155456233471	0.0125718529259873	-1.29577919367882
GEMIN5	0.631119442445902	3.29680025593332	3.6054876167072	0.00165414617493854	0.0134561734115974	-1.30034604604466
CDK19	-0.770241583785923	3.65781271955364	-3.5992913829137	0.00167862986669834	0.013579061409596	-1.30085169749909
NAB2	1.56003771833671	5.67166050279522	3.71153944305644	0.00128574327649738	0.0115647830787549	-1.30399525596822
KIN	0.962967398311456	5.30516873376321	3.69799898108804	0.00132783714883873	0.0118312736683247	-1.30813325602047
XPR1	1.21666978225719	5.57866963061215	3.70640632080757	0.00130154340183134	0.0116547295527625	-1.30848356367927
MLLT1	-1.01630315642024	4.8622257984298	-3.64936386368893	0.00149056036732193	0.0125718529259873	-1.3144251583735
ZHX3	-1.08577361869855	3.27977162485471	-3.56516312694905	0.00182001618607075	0.0142175207030363	-1.317262497559
ZNF512B	-0.961350902128206	3.16821934654639	-3.56488039368053	0.00182123510946628	0.0142175207030363	-1.31970219835909
RBM28	0.852359014384294	4.69511057167753	3.65479286174469	0.00147146234904916	0.0125697460814221	-1.32797242560284
FAM20B	-0.62623939040357	4.66397027021935	-3.64636481836046	0.00150121496138192	0.0126426711793832	-1.3292261156097
S1PR1	1.44390055342932	3.55982934002727	3.61171116685756	0.00162990869634637	0.0133027560294005	-1.33125465943985
TRADD	-1.19882534523898	3.807886154474	-3.58115206048019	0.00175237521074183	0.0138740061011215	-1.33288673596144
HNRNPA3	0.616530332051751	4.35877900125598	3.64102908239879	0.00152035702642413	0.0127504399369643	-1.33386119720466
NAPRT	-1.68907339285153	4.18223554407233	-3.58769881918203	0.00172539870651459	0.0137813566093698	-1.33488982833615
UBQLN2	-0.723585536074909	4.90229034602813	-3.63933207884437	0.0015264953590651	0.0127912417619075	-1.34317738426943
AAMP	0.458225224617527	6.26581865068519	3.69861665703305	0.00132588765389361	0.0118305446346973	-1.34743477086938
REPS1	0.717652899485739	5.99604323335027	3.69429127591248	0.00133959896549682	0.011900044921615	-1.35189882744827
MGMT	-0.805925867129864	4.48539521517554	-3.62292605530799	0.00158711274724032	0.0130809858667133	-1.35193070934618
EXOC7	-0.58710634405401	5.22340095076267	-3.66229159703654	0.0014454798513543	0.0124445039130734	-1.35232924343809
ORMDL1	0.718556657214639	6.59380114253342	3.6973880324113	0.00132976819623322	0.0118312736683247	-1.35360848520982
SRC	0.967466901878873	3.9545888094529	3.618137562474	0.00160524843516033	0.0131764142386077	-1.35613905853943
ANXA2	1.26500072867012	4.48130222128262	3.65153195465952	0.001482904354745	0.0125718529259873	-1.35817176965148
ATP2B1	1.21650317812206	4.70577037512768	3.65468579054886	0.00147183665837735	0.0125697460814221	-1.35843742793195
SOCS6	0.823967836544943	6.05860717840915	3.69068879687579	0.00135112550863658	0.0119152145649037	-1.36041029733975
ZNF445	-0.786823466176498	3.92289930082995	-3.58692218675375	0.00172857739349726	0.0137813566093698	-1.36153554093621
ANGEL2	-0.566304890422252	5.03184645716553	-3.64568123514382	0.00150365399283784	0.0126526060854621	-1.36297492249031
SGK3	-0.698279530079853	3.70758066536889	-3.56992275953535	0.00179961647009829	0.0140925539166622	-1.36793313585826
TEF	-1.0926707904354	4.10219901968605	-3.57734219314684	0.00176826475884033	0.0139121033923796	-1.36921542634924
SEC61A1	0.631623102792807	7.83549154819385	3.68695362111012	0.00136318004333171	0.0119719142441903	-1.37096308562151
RABL6	-1.16859408017526	5.48474822532252	-3.64171780828155	0.00151787274413976	0.0127402401506868	-1.37400659463352
INF2	0.780033154746743	3.52554752689461	3.58520148724957	0.00173564061262865	0.0137958712302848	-1.37557393272056
SOS2	-0.571449659011064	5.40360059257861	-3.65273924506752	0.0014786579692322	0.0125697460814221	-1.37690322722027
ACSS1	-1.18226911527467	3.5971330394794	-3.55051405695659	0.00188423991432373	0.014562275707085	-1.38000000219955
PCIF1	-0.884926370934916	5.54671461869918	-3.65310640201399	0.00147736895336729	0.0125697460814221	-1.38013205056322
VPS11	-0.520659315168685	4.84949554034118	-3.62412052167452	0.00158262044522121	0.0130546696331178	-1.38399455061671
EMC3	0.696988872391057	5.54223007261034	3.65906117745426	0.00145661702142143	0.0125082318070266	-1.38967186287821
ARHGAP4	-0.702188909461252	6.13265174328672	-3.66477486265155	0.00143697571846984	0.0124105936087188	-1.38982476737479
DBNL	-0.463150694063667	6.40037083824691	-3.67641471708006	0.00139776767195348	0.0122010180713437	-1.39020974798068
PGS1	-0.802940975097916	5.20888354398973	-3.63536791259565	0.00154092975198851	0.012869261195535	-1.39027286569362
PITRM1	0.527095060004291	6.0962246349549	3.67520783067422	0.00140178341977329	0.012225449668804	-1.39073614404079
NUMB	0.572675450709157	6.39439747508575	3.67995281018561	0.00138606048104797	0.01213883031655	-1.39171805720669
ST6GAL1	-1.2541823962106	4.44985471066086	-3.57804327613244	0.00176533019305005	0.0139121033923796	-1.39433616524772
COPS2	0.845913501129796	5.68433083534851	3.64994415705623	0.00148850740953688	0.0125718529259873	-1.3965436897389
ZKSCAN3	-1.33207301513767	4.03792139161827	-3.55405506436778	0.00186851427577556	0.0144701140202752	-1.39759591451969
C19orf47	-0.858954328109025	3.30536430624827	-3.52933806922558	0.00198103497236793	0.015158764940884	-1.40241666643324
PRKACA	-0.535946514517972	6.33282882728655	-3.66912988525033	0.00142218065893427	0.0123604230798552	-1.4043836437749
ABCA3	-0.707870129108012	4.00699649819153	-3.56899732689188	0.00180356516326826	0.0141124760088444	-1.40467935167979
XBP1	1.59756324370332	6.1693222327632	3.6184726107902	0.00160397287342473	0.0131764142386077	-1.40742259670619
ITCH	0.766770572932783	6.14294767015798	3.66452320973702	0.00143783527028454	0.0124105936087188	-1.40793883271648
HSDL1	-0.815765323436632	3.00353178532647	-3.51302907396199	0.00205889867871755	0.0155531992669739	-1.41028926853047
KAT8	-0.85823235955592	5.8370688821931	-3.64408176702765	0.00150937619021508	0.0126837336460658	-1.41036077281912
ATP1B3	0.815312399135573	6.91928695581827	3.67294729123788	0.00140933571555866	0.0122806556237796	-1.41143186007247
SRSF10	0.619271565969102	7.38191802226734	3.67177497541836	0.00141326813545577	0.0123042503959481	-1.41171313746651
EAPP	-0.548230630110353	6.21136660175837	-3.66297339132854	0.00144314006182582	0.0124350156099177	-1.41364466239657
RNF149	0.825869270670306	5.59173852229831	3.65369983798589	0.0014752878595232	0.0125697460814221	-1.41737114250305
FOXO3	-1.6615695535319	4.75591020743666	-3.57790534276082	0.00176590717018537	0.0139121033923796	-1.42095042463223
PLBD2	-0.712792647805948	4.78328537810569	-3.60239801777822	0.00166631007537287	0.0135011430058639	-1.42145518168749
YOD1	0.717517488165805	4.3810446023253	3.60840581675536	0.00164273741914774	0.0133857119628365	-1.4218519427465
TSPAN4	-1.07159138234277	7.09244543953241	-3.66487046269169	0.0014366493175578	0.0124105936087188	-1.42196896955822
CSK	-0.886462993254662	7.32338666501799	-3.66340751028952	0.00144165219500524	0.012432858028513	-1.42410410925052
BRIX1	0.630562023160611	5.36239921857365	3.65049988090065	0.00148654398793668	0.0125718529259873	-1.42452774612145
DNAJC21	0.614148408473632	5.74246620724959	3.65415493320136	0.00147369386598718	0.0125697460814221	-1.42525654234927
ENDOD1	0.716409075338554	6.95310367232504	3.664584172258	0.0014376269986632	0.0124105936087188	-1.42749222897152
ACADS	-0.835186472764249	4.53812674998673	-3.58803566578395	0.0017240218133928	0.0137813566093698	-1.42786765865663
PDLIM5	0.885483577103619	7.72284481484218	3.66152714209923	0.00144810776794594	0.0124564544045829	-1.43015242348728
RGS14	-1.80823399958441	4.17701306938004	-3.5390340442696	0.00193612289106613	0.0148717329407809	-1.43046187468068
PIK3R4	-0.751682593535984	4.85944121997401	-3.59554141910322	0.00169362040287488	0.0136832589756904	-1.43370516520077
PTPN9	0.502632208513967	5.62052178899707	3.65141134875369	0.00148332922043924	0.0125718529259873	-1.43394600378733
N4BP2	0.961756961488909	4.2487403755549	3.59499944034738	0.00169579784585971	0.0136832589756904	-1.43725472704171
RRP15	0.879404223298783	5.15819019487188	3.63682243750251	0.00153561794748367	0.0128462560519304	-1.43992306236928
SIGLEC17P	-0.560001379898398	8.50259312940537	-3.6545734601876	0.00147222945413823	0.0125697460814221	-1.44028466430954
GGT7	-1.35571728381195	2.44233105057843	-3.46630844533713	0.00229897171733936	0.0168288083999384	-1.44150081547213
PRPF4B	0.801495491083974	6.68741726721469	3.65510446287189	0.00147037355938823	0.0125697460814221	-1.4419260654351
PACS1	-1.22757493747258	5.69774476357694	-3.61176675372086	0.0016296937987073	0.0133027560294005	-1.44291001567683
ZNF438	0.859906152069644	3.25985301403251	3.54161639552827	0.00192433109916061	0.0148151375887101	-1.44346769350391
BOLA3-AS1	-0.743428227729081	3.29611211463515	-3.51659095996263	0.00204164067718823	0.0154657796233373	-1.44736209446601
DENND1B	-0.452561608244531	6.29053507197999	-3.64957221957061	0.00148982292621288	0.0125718529259873	-1.44866313945372
ZMAT5	-0.766831941884148	4.12166332467412	-3.56194257446275	0.00183394829664889	0.0142945527823363	-1.44870278906916
RRP8	0.494801521139777	5.24101507788801	3.63278806078909	0.00155039575087281	0.0128947236001814	-1.45162737493563
RFESD	0.917806448085364	3.68952224041548	3.55789106414898	0.00185162421005096	0.0143765598441901	-1.45293368885751
TIMM10	0.987007950525869	5.34275088317327	3.63432948761332	0.00154473307257136	0.0128852464028581	-1.45744169766795
TUBB	-0.681345368751756	5.22183671697989	-3.58917564056108	0.00171937007629126	0.0137755272380369	-1.45913641324792
SNIP1	0.784011048419636	3.75689926445465	3.55384705727387	0.00186943445787969	0.0144701140202752	-1.45996359246913
SGF29	-0.798352504915435	4.4268006312905	-3.55815829340604	0.00185045319931436	0.0143765598441901	-1.46482867297849
PREPL	0.705414784350774	5.49966458051024	3.61295831413668	0.00162509395795834	0.0132881729345542	-1.46866352965299
TFG	0.999829161103755	7.68285032537112	3.64394175390164	0.00150987811691995	0.0126837336460658	-1.47061630593894
SRGAP1	1.80745915780339	2.99008183863904	3.51744183006755	0.00203753912501834	0.0154499287464599	-1.47774818603971
MFSD12	1.34772865454167	2.68095495023881	3.50016170391777	0.00212244539817724	0.0159135887429006	-1.48023347849476
SNX2	-0.541449231023491	6.13622694669946	-3.63063910843384	0.00155832443645965	0.0129088941385493	-1.48118010445463
NRIP1	-0.790235097759033	6.98918376217236	-3.63895885661978	0.00152784863800401	0.0127919127216886	-1.48279452931669
MARK3	-0.608800445658664	5.5868678631551	-3.60727091042176	0.00164716511587292	0.013410914034988	-1.49144351161939
GOLGA5	0.624482337203577	5.76127136583344	3.6282166936394	0.0015673100060812	0.0129649721044083	-1.49213292789753
BTBD2	-1.59218434754687	3.68741043819399	-3.48932017987759	0.00217747884017477	0.0161855480876072	-1.50180681198525
PRMT2	-0.572343934527482	6.89316381571159	-3.63134614071472	0.00155571139748392	0.0129088941385493	-1.50208047879898
FLYWCH1	-1.28535369591323	3.92481243712968	-3.50772057304474	0.00208488555797252	0.0156905207497752	-1.50534358260408
RAB1A	0.779765219677776	7.4224505280064	3.63058521369862	0.00155852379715938	0.0129088941385493	-1.50545962853067
B3GNT8	-1.27874467364056	3.3505529150203	-3.47966902733372	0.00222764636716385	0.0164205158113684	-1.50572786642046
PRIMPOL	-0.684466153834806	4.69326377444461	-3.56066897929993	0.00183948677040779	0.0143266074281295	-1.5062527364602
ZNF778	0.793407176642363	3.69384494448845	3.53422453811807	0.00195827416830892	0.0149960217751522	-1.50759143899126
DDA1	0.675133523626782	6.3809035845416	3.62806480874949	0.00156787509772629	0.0129649721044083	-1.50965253945873
DRAM2	-0.531152526742502	4.96733708419181	-3.57736338837592	0.00176817597034098	0.0139121033923796	-1.51014609670332
MADD	-0.665917059008923	6.28066782227537	-3.61963347376996	0.00159956107486426	0.0131512194101156	-1.51053235513848
NAT10	0.692889696524052	5.09318129717975	3.59387735865676	0.00170031466386387	0.0136832589756904	-1.51485568539547
USP21	-1.24512411811067	3.50800694879094	-3.48118787093917	0.00221967675829781	0.0163737829593378	-1.51690037593499
PWP1	0.491164577651033	5.7500257020231	3.61285903710985	0.00162547671310512	0.0132881729345542	-1.51953355134358
MAP2K6	-1.21144893068538	1.90363454652285	-3.43369949790793	0.00248258889262602	0.0177907065650597	-1.52039408211208
PAQR3	1.17795364229131	4.7865345235342	3.58436751768045	0.00173907414976783	0.0138013254207878	-1.52796395206913
ASF1A	0.571424042887057	5.84304906293706	3.61468910465642	0.00161843527561626	0.013252175398628	-1.52958252406182
USP53	1.30822572783316	4.88852939174062	3.58695603271179	0.00172843874495348	0.0137813566093698	-1.53021582428739
PPP1R37	-0.75394282003484	5.29930333442092	-3.57055181084625	0.00179693725250691	0.0140863842732121	-1.53222573198526
DNM2	-0.671497171108375	6.88893974364774	-3.61641288253151	0.00161183029242899	0.0132196399575789	-1.5354625622096
FAM220A	-0.681891601393576	4.09504590923402	-3.51628215577843	0.00204313124828605	0.0154657796233373	-1.53578465060157
DDX3Y	0.921415462336286	0.908832189552003	3.49312570734824	0.00215800363223893	0.0160748066138531	-1.53600990133231
DHDDS	0.589114656416083	5.18452110205688	3.59163939780831	0.00170935873537725	0.013728159244073	-1.54116714574279
MOB1B	0.632024555657973	4.79628960685932	3.56378359229826	0.00182597125927469	0.0142434264300721	-1.54599218207907
NBEA	-0.831263739613206	5.97718076382929	-3.59345844207415	0.00170200400220416	0.0136832589756904	-1.55036388183037
STMN3	-0.811257949818829	4.36338640964207	-3.52020348922923	0.00202428245551957	0.0153958863214271	-1.550624641349
FHL2	2.12010522340287	3.45122865134438	3.51091490510455	0.00206920989828365	0.0155959128642579	-1.55210864995735
ADCY7	-1.55865000020948	5.88817632034605	-3.57269095225364	0.00178785568293562	0.0140442424131776	-1.55358457404421
SLC25A38	-0.671342487601317	5.67180717111542	-3.57342986340671	0.00178472919594501	0.0140306527634268	-1.5540900953688
TINF2	-0.620213388764725	5.86598490634592	-3.58707935736541	0.00172793364331124	0.0137813566093698	-1.555998727268
NCR3LG1	1.81500090429327	2.17730417255201	3.44235355545584	0.00243250337697636	0.0175696343842426	-1.55731558838763
NOL11	0.604767611099008	5.44189523688419	3.58629765586999	0.00173113772382928	0.0137813566093698	-1.55746141824321
NSUN2	0.435705877659128	6.01849325950952	3.60335932010813	0.001662515970398	0.0134812735710966	-1.55873832710572
GRINA	-0.513234567927189	7.04707687602431	-3.60107247418744	0.00167155577228574	0.0135327323482311	-1.56117282655444
CDS2	-0.419784009036133	5.97505561073481	-3.59335880055766	0.00170240606346303	0.0136832589756904	-1.56591396747337
CLIP1	-0.52871915540507	5.04078615619239	-3.55797550965645	0.00185125408725503	0.0143765598441901	-1.56662921132147
MTMR10	-0.577079845234003	5.16647544547238	-3.55425269848479	0.00186764039434066	0.0144701140202752	-1.56676576834617
USP25	-0.69812738967697	3.7506069963703	-3.48464223285231	0.00220165520196059	0.0163127063525797	-1.56932857908558
DDX50	0.633760662229358	5.78804541268648	3.59453477865091	0.00169766685599272	0.0136832589756904	-1.56972759868187
DNAJC2	1.11698701965428	5.44019082401364	3.58697311604603	0.00172836876795068	0.0137813566093698	-1.56975047161324
DIMT1	0.370655827816641	4.9460699800704	3.57043685812456	0.0017974265589985	0.0140863842732121	-1.57044126893946
SEMA4F	-0.998149413493695	2.32409043498227	-3.41369418531241	0.00260226804829358	0.018347359355232	-1.57383108143943
LCP2	-0.779922175924099	8.27889010760503	-3.59455706552393	0.0016975771651442	0.0136832589756904	-1.57934783290915
R3HCC1	-0.874247364521818	4.00359249494654	-3.48920922003287	0.00217804926987607	0.0161855480876072	-1.58045166249491
AHSA1	0.597924457306859	6.33612920832399	3.5907101503011	0.00171312792187274	0.0137364694581448	-1.58689238191906
JAK2	-0.80057086890113	4.50764571979661	-3.51092306933224	0.00206916998234993	0.0155959128642579	-1.58840058420581
RNASEH1	1.17813167546901	3.87887320518963	3.52575415112967	0.00199789365224714	0.0152529160517682	-1.58980136753375
ITGAM	-0.588012551512165	6.23289800761521	-3.58014997670224	0.0017565408592967	0.0138776143952974	-1.59357160728358
DNAJA3	0.693295157827797	5.10300509654822	3.56611253586829	0.001815928951353	0.0141981620033024	-1.59453223324719
SIX5	-1.60380122622682	2.50591793553825	-3.39061719669895	0.00274734711507489	0.0191153715132669	-1.60170461359466
TNRC6B	-0.771685927356125	5.31955679378688	-3.54981782179675	0.0018873471746623	0.0145638840736038	-1.60362893092848
PELO	0.719553084136765	3.92960127546458	3.50238777527626	0.00211131561863206	0.0158538027058268	-1.60420602172241
GNB2	-0.646061730188303	5.3372990781671	-3.54748258240524	0.001897806059822	0.01462212997165	-1.60846450988258
ARSB	0.872801697993033	4.91171729130424	3.54870051284455	0.00189234419891263	0.0145912372728129	-1.60984944799543
CELF2	-0.44509188721801	7.98520481063035	-3.58137195341291	0.00175146242058634	0.0138740061011215	-1.61121312090025
ZSCAN22	0.829133375836389	2.47961750028569	3.42373399595489	0.0025415165479085	0.0181096572743523	-1.61267740334562
PRPSAP1	-0.686883743313211	4.7907870026502	-3.51757004966724	0.00203692175471467	0.0154499287464599	-1.61291456562137
TIGD2	-0.829204779359974	0.600456176186262	-3.40794143678903	0.00263771654762006	0.018519313874171	-1.61609424914425
ICAM4	-1.32205906875275	3.08836666073203	-3.41912489622645	0.00256923208709387	0.0182167076775103	-1.6174504056385
CD33	-0.655417481005446	7.14088195016218	-3.57971405052919	0.00175835603913742	0.0138776143952974	-1.61917097672808
IDI1	1.10582139104264	6.99696952015922	3.57985881306631	0.00175775304884103	0.0138776143952974	-1.6239502721222
EIF2AK3	1.26848385749086	5.47308660402639	3.55972030772051	0.0018436229400823	0.0143476992091455	-1.62816985718863
PRKAB2	1.23455972597725	3.64681731937553	3.48290216687358	0.00221071518373148	0.0163436758285138	-1.63025983580677
ARHGAP30	-0.891336269290722	5.94793506204441	-3.55750835749646	0.00185330251743106	0.0143784790676679	-1.63140582735988
SLC25A44	0.899927950125176	4.5715242290399	3.52495875000461	0.00200165427505901	0.0152700231598465	-1.63418352993005
SRFBP1	1.01898843281201	4.82197810524975	3.52627391620666	0.00199543997627588	0.0152457683966873	-1.63655579374165
PPP1R35	-0.664618474838942	4.78569525009201	-3.51573252499681	0.00204578691344833	0.0154657796233373	-1.63761163114574
SLC25A45	-1.35898039833356	1.77679043893435	-3.35433498191371	0.00299158007893159	0.0203634180576055	-1.6410911006287
ZBTB48	-0.845340080039191	4.67798433736034	-3.49750892818282	0.00213578382539136	0.0159901377914439	-1.64278917097205
ZNF69	-1.66555407826296	2.68778430567195	-3.38517143891236	0.00278272050583205	0.0193197020807125	-1.64524642159624
UGDH	0.797244204232651	4.80436152701336	3.53677595743376	0.00194649218267659	0.0149171677798258	-1.64599881432321
APAF1	-0.837207089490415	3.33619939938228	-3.42456862915749	0.00253652911635245	0.0180869467934656	-1.65036905523645
KLHL36	-0.996163588902415	4.58349767030787	-3.4829219186343	0.00221061213748426	0.0163436758285138	-1.65813151398039
PPP1R26	-0.895516459551081	3.78687261852227	-3.43725544003154	0.00246188770298897	0.0177055016119758	-1.6656544272108
GAPDHP65	1.64600223018806	1.6723022713201	3.36426504646762	0.00292270328713678	0.0200029972247025	-1.66573056383586
ZDHHC4	-0.639713745535215	4.51997952807242	-3.48680573998967	0.00219044129327819	0.016253592077966	-1.67097502095922
KLHL20	-0.631519730566644	4.96178211100437	-3.50281387010471	0.00210919179824029	0.0158497008204339	-1.67518010131978
DHRS4-AS1	-0.991768470167679	2.11294136810117	-3.3480964706872	0.00303565988727688	0.0204813893020189	-1.67890681783633
SQLE	1.78806526656868	5.82817488356034	3.54997378117033	0.00188665069867807	0.0145638840736038	-1.67994908831755
TNKS	-0.793567945748195	4.43677084716081	-3.46597199503278	0.00230079646477115	0.0168288083999384	-1.6813765848545
CDCA4	-0.656424636528947	4.31677499516588	-3.46612107369864	0.0022999877573745	0.0168288083999384	-1.68204717169459
IPO7	0.654920271726823	6.75660937197478	3.55277207305313	0.00187419708224298	0.0144958106892188	-1.68221743062362
DST	0.757582068018092	3.79284272210972	3.4587538321672	0.00234028822090912	0.0170289616795012	-1.68488245090344
SCRN2	-0.761724622355136	3.56817817886859	-3.42201298399605	0.00255183095589617	0.0181573977435473	-1.68515608847144
MFNG	-1.0301260581752	5.77220100249617	-3.52376066649996	0.00200733189449776	0.0153017174082087	-1.68768313190904
BRD3	-0.703937896770131	4.87670598726169	-3.48707680200105	0.00218904027942543	0.016253592077966	-1.68937805939843
NUFIP1	0.562813941485726	3.58987567167102	3.44275327361581	0.00243021407929808	0.0175657272336028	-1.69249165124459
GLCE	0.631926354100177	4.65521306988817	3.4965979201907	0.00214038342155762	0.0160003216044564	-1.69357561235495
ARL6IP6	-0.444684164250362	5.76284359944844	-3.5273708165358	0.0019902715085451	0.0152178522422775	-1.69855120115641
DCUN1D4	0.603214307714893	5.03401354635251	3.51592253102932	0.00204486847318651	0.0154657796233373	-1.70273198996224
CAB39	-0.41363929631879	6.29662868645376	-3.53804485759615	0.00194065860487707	0.0148838145062595	-1.70364456028646
MAPK1IP1L	0.919591179825219	7.3410924219411	3.53969179228894	0.00193311269142936	0.0148713500848322	-1.70533953720874
CDC42BPA	0.622505161034351	4.34021117187044	3.47501750311342	0.00225222867622341	0.016553139363582	-1.70902481123393
EIF4A1P4	0.971865382333608	3.50900737208171	3.43470230866736	0.00247673375131371	0.0177741028567492	-1.70941441461172
SMIM14	-0.731692974568056	4.4723154556203	-3.45867950293258	0.00234069832580782	0.0170289616795012	-1.70982541364351
PPP2R5E	-0.603271474912655	5.34371846140192	-3.49305828517289	0.00215834718046062	0.0160748066138531	-1.71061491287058
ARHGAP25	0.452678347796006	7.79289179696028	3.53916322761047	0.00193553131701529	0.0148717329407809	-1.71066556331305
MRI1	-1.06765183781049	3.88017312445337	-3.41584639509213	0.00258912633073396	0.018306088842283	-1.71076169781398
GDPD5	-1.32484046756723	1.8156277058521	-3.32154438099824	0.00323047021267514	0.0213670403072726	-1.71128254505208
RAC1	-0.483258028068654	7.51199720775899	-3.53852703659226	0.00193844636814982	0.0148782052412539	-1.71623415453847
AMPD2	-1.72893816342653	3.68923521514596	-3.39295924305794	0.00273226974653352	0.0190368336639544	-1.7205494258827
GFM2	0.518961013366051	4.93102087042835	3.49718274340669	0.00213742958633514	0.0159901377914439	-1.72156317391864
SMAD2	-0.486143659361719	5.84911826951218	-3.51835243773088	0.00203315857889183	0.0154400183236026	-1.72804653422236
MSANTD3	-0.727534928167813	3.20867156469248	-3.38153965499041	0.00280655823359269	0.0194280798624775	-1.7284475312371
ATG16L1	0.699884562609307	4.49387856096154	3.47868627011018	0.0022328179993037	0.0164460832055296	-1.72893400179149
TOR2A	-0.787080679923421	4.31570691697914	-3.43639684631949	0.00246687053191753	0.0177159744347215	-1.72950557659255
MRAS	0.82312064773723	4.45918029683473	3.48131501082399	0.00221901090578079	0.0163737829593378	-1.7325860476478
CYB5R1	-0.663133293904707	4.7485290766145	-3.46823754359039	0.00228853656495203	0.0167831582978635	-1.73273156108898
NR2C2	-0.76431490139354	4.46338783957659	-3.43808287095078	0.00245709505732065	0.0176836920063758	-1.73698881771713
SRP72	0.795285512322707	6.30167183637443	3.52232168195944	0.00201417204152131	0.0153422187271908	-1.73744382030471
KBTBD6	-1.05493933309337	1.94490258590598	-3.32333988107927	0.00321692079959651	0.0213054734828914	-1.73757792276875
FAM228B	-0.908226678611368	3.35198984260397	-3.37925722851345	0.00282164131367998	0.0194838696072459	-1.74181415701164
NFATC1	2.3974069689522	5.81863487288113	3.49732334486551	0.002136720030949	0.0159901377914439	-1.74299104299588
TNIK	0.682603418084737	8.23056070140114	3.52175279050912	0.00201688255253518	0.0153512265191825	-1.74427457917155
ZNF622	0.737294367031005	5.85897358798405	3.51969588473105	0.00202671271474568	0.0154027100189485	-1.7444925731288
RIC8B	-0.917013537587489	3.2486082390738	-3.36843132920064	0.00289426883329203	0.019854842289921	-1.74588173849078
CNP	-0.611031026290363	5.09493223707088	-3.47807784757775	0.00223602564534224	0.0164460832055296	-1.7482411282822
KBTBD8	1.61470522377869	2.94175624298949	3.38721994389825	0.00276936230832302	0.0192418970343855	-1.75703119755551
C11orf49	-0.668275395815942	5.4919151890339	-3.48533901315098	0.00219803750826191	0.0162979209191937	-1.76076338676786
NOC3L	0.87289685842842	3.72893130458248	3.42084842604538	0.00255883365120419	0.0181943394859508	-1.76236116133364
SAT2	-0.565614917731475	5.74194437273557	-3.49590208333145	0.00214390318699465	0.0160147177098403	-1.76843012148157
NME3	-1.07747626741155	5.12813997699343	-3.45932699015357	0.00233712823811496	0.0170276485919804	-1.76983979366171
TRABD	-0.918007028230652	5.96711685861571	-3.49367305924129	0.00215521659848295	0.0160748066138531	-1.77243724777401
TCIRG1	-1.14260081834794	5.77943590137537	-3.48128730861426	0.00221915597011545	0.0163737829593378	-1.77677113058406
LSS	-0.959624079680274	4.11289357544904	-3.404984475889	0.00265612083181918	0.0186355069813459	-1.78001999989843
UBE2N	0.598100806112453	6.9989852359212	3.51133918366029	0.00206713654836068	0.0155959128642579	-1.78065513310689
DSE	1.05237803395434	4.45164224971368	3.45684547596808	0.00235083975190858	0.0170896199809016	-1.78071277934967
COPA	0.493589243221593	7.05951864928202	3.51031048812194	0.00207216707004059	0.0156064936676895	-1.78259099780333
NEURL1	-1.58173265365973	1.42176683171342	-3.27931544478593	0.00356568036592673	0.0229423596515823	-1.78288179855838
RRP1	0.638128641668924	4.43397225615291	3.45225573015314	0.00237640834420177	0.0172139687340989	-1.78576807336638
ELOVL6	1.56759424729387	5.21691897455652	3.49082281046516	0.00216976843935255	0.016147898896426	-1.78671764977861
ZNF638	0.503640864321675	6.29870331171631	3.50031067290688	0.00212169879690555	0.0159135887429006	-1.78923385872045
C4orf33	-0.726631434045266	4.70562237210508	-3.42693151949859	0.00252246135510815	0.0180250136804919	-1.79032755623042
CACYBP	-0.554691488907118	7.02270432477463	-3.50375889135763	0.00210448893138922	0.0158261978246014	-1.79467188964779
DNAJC24	0.610568371203789	4.48765444819051	3.44483979638335	0.002418298210696	0.0174921829538248	-1.79601687484288
RHOQ	-0.863474025843172	4.53107389670854	-3.4338363953966	0.00248178878669632	0.0177907065650597	-1.79759474253131
ATAD3A	0.615237308412397	4.78149585941938	3.46523263011459	0.00230481142214743	0.0168288083999384	-1.79935767771221
DKC1	0.563364847076988	6.01612341416186	3.49315429072876	0.00215785800244897	0.0160748066138531	-1.80494432104639
GTF2E1	0.755384407461343	4.40615048204297	3.43939007622919	0.00244954208426454	0.0176546264853701	-1.80573113352818
ANTXR2	-1.02517892688226	5.83426461745003	-3.46176509499694	0.00232373295526792	0.0169423403494752	-1.80992329662326
ATG16L2	-0.980250529677851	4.62751043150642	-3.41204319585411	0.00261239347499785	0.0183929342980402	-1.81142176008061
ZBTB41	0.63859262037799	4.12067277568068	3.41635575248544	0.00258602563810813	0.0183047094546093	-1.81222469745755
ADGRE5	-1.73384587714508	6.13227328632324	-3.45622973538174	0.00235425419689475	0.0170904565868509	-1.81277184979227
HIPK1	-1.25744001652416	6.08171223424957	-3.46564821276819	0.00230255384781174	0.0168288083999384	-1.81553306611903
LPGAT1	-0.627289305446572	3.74795749998784	-3.3739555840509	0.0028569829466759	0.0196738229371164	-1.81822695611414
UBE2D3	0.507658425417532	9.15574554927139	3.48321010525488	0.00220910918466554	0.0163436758285138	-1.81948389843362
HDAC5	-1.61194089407795	4.73228324506608	-3.39847132078708	0.00269710340566708	0.0188309922979411	-1.82035239360265
